"","DATA.Chr","DATA.Pos","adjusted.p.values"
"2668","3L",4063924,0.857948580646606
"2669","3L",4073582,0.940787724152866
"2670","3L",4073636,0.315497280756426
"2671","3L",4077859,0.00046213428472813
"2672","3L",4084282,0.0597831513933127
"2673","3L",4093274,0.60460008996098
"2674","3L",4093664,0.713637715649915
"2675","3L",4097113,0.269317894531069
"2676","3L",4101619,0.872786356087937
"2677","3L",4134718,0.747456666833069
"2678","3L",4164081,0.0324483302240527
"2679","3L",4189116,0.961723480827598
"2680","3L",4189860,0.541079969991352
"2681","3L",4199379,0.497113292587809
"2682","3L",4228442,0.782716214806407
"2683","3L",4230049,0.476466588055943
"2684","3L",4283458,0.299162800700982
"2685","3L",4286688,0.13060261414527
"2686","3L",4405990,0.00127652252917302
"2687","3L",4481915,0.166460165012963
"2688","3L",4493324,0.0898389606995884
"2689","3L",4515217,0.821434648212933
"2690","3L",4515970,0.00781305460269347
"2691","3L",4523418,0.217524594447453
"2692","3L",4534345,0.226590098323394
"2693","3L",4544183,0.879878358242215
"2694","3L",4553206,0.11912323615241
"2695","3L",4554363,0.689417779161629
"2696","3L",4558991,8.13399513942957e-06
"2697","3L",4566508,0.240958849081064
"2698","3L",4576495,0.0517948037980948
"2699","3L",4606691,0.141116961478905
"2700","3L",4620200,0.735794555354564
"2701","3L",4644833,0.800343043230871
"2702","3L",4659235,0.106743973453597
"2703","3L",4662285,0.610628568047801
"2704","3L",4665743,0.842320131486028
"2705","3L",4667533,0.153461335561848
"2706","3L",4667597,0.622774755218671
"2707","3L",4669339,0.741474931869467
"2708","3L",4687081,0.864794209965041
"2709","3L",4692929,0.837079446267033
"2710","3L",4700971,0.518921329732121
"2711","3L",4712192,0.910576909451832
"2712","3L",4734365,0.00174853241712984
"2713","3L",4738020,0.629441527924986
"2714","3L",4740688,0.0288204556630091
"2715","3L",4759995,0.676789448926621
"2716","3L",4767129,0.819581133394101
"2717","3L",4788556,0.000457003536430517
"2718","3L",4800871,0.556633217808379
"2719","3L",4841343,0.107432779642964
"2720","3L",4845069,0.137354614670158
"2721","3L",4849009,0.130753237333463
"2722","3L",4901080,0.757643071646582
"2723","3L",4918750,0.99954880981794
"2724","3L",4971699,0.138293415233532
"2725","3L",4981485,0.0895118241426883
"2726","3L",4991046,0.00461541594625421
"2727","3L",5009816,0.00508131958290677
"2728","3L",5021630,0.0659179687029234
"2729","3L",5045340,0.162653465502966
"2730","3L",5060004,0.124870161926392
"2731","3L",5088671,0.349691555623384
"2732","3L",5126158,5.55728787978586e-13
"2733","3L",5138329,0.941830093329639
"2734","3L",5141255,0.0625167864784098
"2735","3L",5149818,0.0247723759222056
"2736","3L",5150169,9.56510659165007e-08
"2737","3L",5153616,0.11225740330597
"2738","3L",5161967,0.00471426259819404
"2739","3L",5167580,0.541763392734538
"2740","3L",5187462,0.416581284747974
"2741","3L",5189972,0.299832630828201
"2742","3L",5220903,0.639815680246808
"2743","3L",5243201,4.44364812232425e-05
"2744","3L",5262371,0.379147601378695
"2745","3L",5273459,0.780656484744648
"2746","3L",5273624,0.681670166665082
"2747","3L",5294380,0.579996122422742
"2748","3L",5309093,0.126175065996651
"2749","3L",5318195,0.343152969623003
"2750","3L",5320466,0.0740726911051736
"2751","3L",5328642,0.812842432638338
"2752","3L",5340711,0.610808322842023
"2753","3L",5348189,5.01845551076544e-10
"2754","3L",5353228,0.0894109034994244
"2755","3L",5356904,0.136540880620324
"2756","3L",5358508,0.498862434917936
"2757","3L",5363738,0.183174903098502
"2758","3L",5398052,0.84831345825022
"2759","3L",5413545,9.27582444354352e-06
"2760","3L",5419213,0.705542139208767
"2761","3L",5422553,0.0486861049885159
"2762","3L",5453682,0.26371945472089
"2763","3L",5456467,0.57615787858639
"2764","3L",5468060,0.0724098835738388
"2765","3L",5471317,0.0405924715162529
"2766","3L",5500805,0.261494831074803
"2767","3L",5507211,0.733458424502877
"2768","3L",5510378,0.54430394417831
"2769","3L",5538948,0.830947663110779
"2770","3L",5574202,0.000244587766818953
"2771","3L",5595622,0.570506987371277
"2772","3L",5602925,0.84253921083546
"2773","3L",5615244,0.000817577210544783
"2774","3L",5622510,0.274720032534678
"2775","3L",5637163,0.307582171186848
"2776","3L",5642288,0.53582089116323
"2777","3L",5643160,0.95012261925103
"2778","3L",5661010,0.22190183971184
"2779","3L",5661285,0.473754554606477
"2780","3L",5664919,0.517874767628373
"2781","3L",5671072,0.00151503733209043
"2782","3L",5709264,0.248262310398311
"2783","3L",5725270,0.717682408478583
"2784","3L",5734721,0.977565716884826
"2785","3L",5735383,0.777976914571266
"2786","3L",5768868,0.0931635273541475
"2787","3L",5774228,0.596566109783939
"2788","3L",5792238,0.896088751820315
"2789","3L",5802209,0.674239806096723
"2790","3L",5827112,0.292341297381483
"2791","3L",5828809,0.00692038253809838
"2792","3L",5830101,0.70991380319147
"2793","3L",5855974,0.927916391154175
"2794","3L",5862182,3.56044020518544e-08
"2795","3L",5863909,0.10657317339112
"2796","3L",5868246,0.74265220097228
"2797","3L",5871863,0.733970242889273
"2798","3L",5883237,0.404899198057743
"2799","3L",5895690,0.000975505692336794
"2800","3L",5897761,0.0598450825724947
"2801","3L",5903251,0.22853648203551
"2802","3L",5917573,0.267069621068327
"2803","3L",5954863,0.239515747913312
"2804","3L",5958039,0.693233629828934
"2805","3L",5964894,0.709568260579587
"2806","3L",5965614,0.796270310387035
"2807","3L",5982393,0.857670625659863
"2808","3L",5985278,0.000797713472895798
"2809","3L",6004533,0.510930412709442
"2810","3L",6009217,0.939517012444043
"2811","3L",6013391,0.557117034356905
"2812","3L",6025420,0.466221033167953
"2813","3L",6027648,0.00218710513560369
"2814","3L",6029349,0.0957587880526191
"2815","3L",6034939,0.419398236089247
"2816","3L",6045495,0.082746532286459
"2817","3L",6067500,0.53586338377921
"2818","3L",6085582,0.915545097853603
"2819","3L",6090083,0.380706635616825
"2820","3L",6104281,0.0412541778601129
"2821","3L",6104485,0.000261610555272409
"2822","3L",6119677,0.000155568958554365
"2823","3L",6128985,0.974266801710127
"2824","3L",6191960,0.680486497764425
"2825","3L",6219449,0.676463779982178
"2826","3L",6258969,0.000213678836238614
"2827","3L",6277649,0.88516604929243
"2828","3L",6289812,0.00741060045249867
"2829","3L",6291843,0.845521371226393
"2830","3L",6295091,0.00167228368153584
"2831","3L",6320196,0.382296169428833
"2832","3L",6359520,0.998966996460314
"2833","3L",6360700,0.884683678313172
"2834","3L",6380026,0.893404946697946
"2835","3L",6438858,0.126377510294209
"2836","3L",6489173,0.421542591823468
"2837","3L",6495206,0.0268513732937051
"2838","3L",6515032,0.0323490383330672
"2839","3L",6530666,0.804334774892235
"2840","3L",6567125,0.49105425151551
"2841","3L",6580345,0.472286340509094
"2842","3L",6582658,0.237509660484314
"2843","3L",6610687,0.336535589066725
"2844","3L",6623836,0.00809338163913551
"2845","3L",6652180,0.674806454664472
"2846","3L",6654983,0.534394747430169
"2847","3L",6667513,0.0171805320195428
"2848","3L",6684366,0.689092131302845
"2849","3L",6692685,0.956034691735218
"2850","3L",6698987,0.00831991930322626
"2851","3L",6707806,0.000446029122325042
"2852","3L",6709510,0.0816350787127271
"2853","3L",6760339,0.000647741195705974
"2854","3L",6762830,5.37126181954164e-24
"2855","3L",6813647,0.599167993307507
"2856","3L",6817281,0.180704636548362
"2857","3L",6829337,0.867408070413922
"2858","3L",6844251,0.174064489670768
"2859","3L",6851687,0.881983294961855
"2860","3L",6909742,0.525145596201771
"2861","3L",6929312,0.0290005317188585
"2862","3L",6958176,0.786664750037878
"2863","3L",6991700,0.0729766559928276
"2864","3L",7000762,0.00915897974235099
"2865","3L",7014362,0.882496342703955
"2866","3L",7039313,0.0178131479293011
"2867","3L",7045454,0.402038954820819
"2868","3L",7061347,0.729796236820224
"2869","3L",7085773,0.0719909054526892
"2870","3L",7091965,0.0709668947899121
"2871","3L",7096803,0.106096085499046
"2872","3L",7097340,0.0333655120752893
"2873","3L",7143109,0.670661449327742
"2874","3L",7163973,0.736193044436973
"2875","3L",7181947,0.00202733737416893
"2876","3L",7200390,0.748994749317912
"2877","3L",7210519,0.579920726529288
"2878","3L",7231655,0.0010031894234632
"2879","3L",7237778,0.058137256849652
"2880","3L",7259674,0.872089889245828
"2881","3L",7263169,0.601938252054623
"2882","3L",7274198,0.823977356547441
"2883","3L",7327078,0.0142823873220034
"2884","3L",7369676,0.0396924135919201
"2885","3L",7422221,0.691575921876831
"2886","3L",7442903,0.95651200813705
"2887","3L",7457659,0.58723051235334
"2888","3L",7467905,0.704809404830506
"2889","3L",7470011,0.937482643482334
"2890","3L",7479289,0.0536206440237364
"2891","3L",7488210,0.788274768701509
"2892","3L",7495988,0.0182172712496586
"2893","3L",7498385,0.347797018330837
"2894","3L",7507926,0.52358032146339
"2895","3L",7508022,0.414526532430332
"2896","3L",7510903,0.102488937873623
"2897","3L",7539472,9.68041625327401e-05
"2898","3L",7600764,0.322679764006239
"2899","3L",7618347,0.644566649946776
"2900","3L",7619983,0.49515849708139
"2901","3L",7649855,0.813051169845358
"2902","3L",7714064,0.0104716338874501
"2903","3L",7743262,0.122221580650453
"2904","3L",7754153,0.0049782025646491
"2905","3L",7776672,0.687434655519576
"2906","3L",7778759,0.464378595607318
"2907","3L",7786952,0.761014852083432
"2908","3L",7787002,0.000185524200919044
"2909","3L",7811169,0.0854200542753155
"2910","3L",7828840,0.956446576758738
"2911","3L",7851072,0.775584430613239
"2912","3L",7859417,1.34894468906349e-07
"2913","3L",7890348,0.82490087844013
"2914","3L",7893127,0.844871065097988
"2915","3L",7949507,0.131678746299074
"2916","3L",7952928,0.502264255433965
"2917","3L",8019173,0.845064421617874
"2918","3L",8089844,0.780982556864018
"2919","3L",8093693,0.46208413147817
"2920","3L",8094008,0.158637936836035
"2921","3L",8099176,0.000163524016211271
"2922","3L",8108354,0.718596296037027
"2923","3L",8124515,0.87933205942277
"2924","3L",8126806,0.353702707702767
"2925","3L",8149468,0.0154281100855097
"2926","3L",8163080,0.198916323418606
"2927","3L",8167736,0.139372255445442
"2928","3L",8202464,0.699353541699084
"2929","3L",8222021,0.821975598024582
"2930","3L",8254211,0.75399979072883
"2931","3L",8273877,0.841590365398326
"2932","3L",8274989,0.410276724161657
"2933","3L",8310585,0.309015840552661
"2934","3L",8314284,0.633477469231783
"2935","3L",8329531,0.293561640802388
"2936","3L",8336326,0.676928710990772
"2937","3L",8346010,0.0560823843850159
"2938","3L",8348822,0.52733709065091
"2939","3L",8372496,0.998083219269444
"2940","3L",8377015,0.046348183016433
"2941","3L",8390441,0.852116510066098
"2942","3L",8398700,0.94799025805874
"2943","3L",8430210,0.00878116529298999
"2944","3L",8452456,0.0334007745620387
"2945","3L",8452755,0.0176960145087601
"2946","3L",8628016,0.199965632761111
"2947","3L",8630814,0.597893716676973
"2948","3L",8640882,0.0044401918080091
"2949","3L",8655305,0.929129058954331
"2950","3L",8661190,0.931321754114885
"2951","3L",8662566,0.888298574722716
"2952","3L",8684566,0.0721129017813215
"2953","3L",8696430,0.151810649842627
"2954","3L",8699417,0.460871362679221
"2955","3L",8700505,0.169441274568925
"2956","3L",8705632,0.664147387023538
"2957","3L",8714281,7.2541713394923e-27
"2958","3L",8715941,0.00764856283298341
"2959","3L",8759812,0.825605318738403
"2960","3L",8800619,0.698167802810982
"2961","3L",8800766,0.716719558798124
"2962","3L",8809939,0.947866118634057
"2963","3L",8829878,0.242946031714294
"2964","3L",8833754,0.242181833489442
"2965","3L",8858155,0.291325751964994
"2966","3L",8887905,0.194108572761622
"2967","3L",8888995,0.54204063502516
"2968","3L",8907759,4.42772377078507e-05
"2969","3L",8925596,0.000133773803094365
"2970","3L",8926244,0.282249664423856
"2971","3L",8932170,0.655832095589772
"2972","3L",8964983,0.0437689972950708
"2973","3L",8965261,0.565351822348491
"2974","3L",8982296,0.00407695420952804
"2975","3L",9041642,0.691729093543081
"2976","3L",9063353,0.644231484857221
"2977","3L",9087499,0.291978741676454
"2978","3L",9088078,0.000627340652632181
"2979","3L",9102610,0.0631150212205841
"2980","3L",9122253,0.99460741575182
"2981","3L",9139642,0.328903806021729
"2982","3L",9172990,0.843648332838897
"2983","3L",9189150,0.670239471154442
"2984","3L",9208952,0.906374148714894
"2985","3L",9222235,0.344203298969692
"2986","3L",9279650,0.908274619847216
"2987","3L",9309072,0.135171546709919
"2988","3L",9334476,0.711810075855044
"2989","3L",9358936,0.748363895089175
"2990","3L",9404472,8.98583488613587e-07
"2991","3L",9433933,0.94795530848643
"2992","3L",9500871,0.749928817269593
"2993","3L",9504722,0.500556810264054
"2994","3L",9514307,0.174223528438025
"2995","3L",9518546,0.00806142028597437
"2996","3L",9519199,0.273538176725577
"2997","3L",9522304,0.22687183359574
"2998","3L",9522316,0.610038740308217
"2999","3L",9558222,0.713178891132139
"3000","3L",9574172,0.780846084954037
"3001","3L",9587687,0.751609391545886
"3002","3L",9610835,0.599462147703591
"3003","3L",9641023,0.673497580723558
"3004","3L",9647494,0.171013148927809
"3005","3L",9679144,0.727218406521043
"3006","3L",9687241,0.717433129568106
"3007","3L",9689851,0.817152904789719
"3008","3L",9724845,0.00535020675908326
"3009","3L",9731324,0.00856597356922151
"3010","3L",9744432,0.77097913300393
"3011","3L",9767257,0.518199726941467
"3012","3L",9772988,0.704746311316804
"3013","3L",9805665,0.715593866306947
"3014","3L",9853014,0.251332846484553
"3015","3L",9872771,0.484281850663433
"3016","3L",9879429,0.425061970968023
"3017","3L",9889346,0.00530804017434511
"3018","3L",9909290,0.938418173033984
"3019","3L",9914694,0.00525696776058893
"3020","3L",9920706,0.76447999429749
"3021","3L",9921904,0.484355575153976
"3022","3L",9948201,1.64483495106093e-18
"3023","3L",9952986,0.0107047755605272
"3024","3L",9970847,0.489526434453539
"3025","3L",9973671,0.602704345883948
"3026","3L",9989540,0.818817997858228
"3027","3L",9991677,0.858020234121932
"3028","3L",9994831,0.560525369338582
"3029","3L",10016950,0.000163235640192982
"3030","3L",10032715,0.486277501262496
"3031","3L",10035629,0.915255497025923
"3032","3L",10041490,0.237993014076996
"3033","3L",10053954,0.0163274484423386
"3034","3L",10092059,0.0275600784553408
"3035","3L",10099930,0.43758800320134
"3036","3L",10111433,0.63319178442801
"3037","3L",10124345,0.841894315549642
"3038","3L",10148100,0.630812089678135
"3039","3L",10170880,0.0217323636510657
"3040","3L",10188424,0.921358780993737
"3041","3L",10203772,0.863578128762227
"3042","3L",10210994,0.000185849462066671
"3043","3L",10219425,0.990727558043275
"3044","3L",10252798,0.716736013989927
"3045","3L",10275408,0.90058556390429
"3046","3L",10286443,0.183499173159879
"3047","3L",10291999,0.545631341467599
"3048","3L",10348967,0.940143774360753
"3049","3L",10353317,0.854136589477117
"3050","3L",10376517,0.106276497743213
"3051","3L",10401654,0.514637073009638
"3052","3L",10428934,0.000333185794808192
"3053","3L",10443261,0.982860745279195
"3054","3L",10452632,0.000172260746472084
"3055","3L",10469415,0.0126303693948107
"3056","3L",10471790,0.258949172837372
"3057","3L",10486354,0.71704398540242
"3058","3L",10504637,0.537381792392122
"3059","3L",10521320,0.670514662519659
"3060","3L",10531578,0.0257995196380232
"3061","3L",10534419,0.910218401377853
"3062","3L",10552914,0.688136380712785
"3063","3L",10566953,0.0956459851357507
"3064","3L",10573311,0.938033312719364
"3065","3L",10599757,0.378546726668601
"3066","3L",10600561,0.589214600812551
"3067","3L",10604089,0.681872137846783
"3068","3L",10611683,0.623238652238421
"3069","3L",10616187,2.29270135495901e-05
"3070","3L",10642905,0.144356675808079
"3071","3L",10689915,0.859318846585476
"3072","3L",10708615,0.025249065289956
"3073","3L",10715327,0.116420975068765
"3074","3L",10732612,0.773386765951922
"3075","3L",10755788,0.737201443604303
"3076","3L",10781992,0.939368557834923
"3077","3L",10783040,0.218173223343262
"3078","3L",10791786,0.00256975459790501
"3079","3L",10810868,0.0332781464294127
"3080","3L",10826115,0.911898331757253
"3081","3L",10833275,0.0676370887629616
"3082","3L",10834706,0.807924512844567
"3083","3L",10835841,0.204273948003102
"3084","3L",10843391,0.127466595730238
"3085","3L",10843809,0.786818449399607
"3086","3L",10855463,0.00958798830887009
"3087","3L",10868517,0.0274737929572931
"3088","3L",10868784,0.0190536815186715
"3089","3L",10878981,0.821227836884281
"3090","3L",10880119,0.0821213981925787
"3091","3L",10883584,0.695638054669693
"3092","3L",10883951,0.919938396254594
"3093","3L",10894218,0.0324942452355089
"3094","3L",10901402,6.99823332979467e-05
"3095","3L",10914345,0.990274700203983
"3096","3L",10914548,0.365161184487177
"3097","3L",10917994,0.116765456006313
"3098","3L",10929933,0.715862895337347
"3099","3L",10956829,0.712267417486323
"3100","3L",10970807,0.544384378437633
"3101","3L",10994263,0.583699378931249
"3102","3L",10996599,0.467039696273675
"3103","3L",11011470,0.192945218728145
"3104","3L",11041601,0.902364508292995
"3105","3L",11043973,0.216417391073701
"3106","3L",11054769,0.600181953305845
"3107","3L",11078894,0.000644459981438307
"3108","3L",11084399,0.22064108238808
"3109","3L",11096941,0.259967498014369
"3110","3L",11113070,1.40606699606058e-07
"3111","3L",11124823,0.439301657009109
"3112","3L",11127089,0.679521455597263
"3113","3L",11135269,0.951365795897136
"3114","3L",11150015,0.68519117738448
"3115","3L",11220652,0.686903329890841
"3116","3L",11220698,0.877504574062323
"3117","3L",11238315,0.949719195406284
"3118","3L",11239113,1.22046228499513e-06
"3119","3L",11240838,0.00213197337893386
"3120","3L",11241635,0.000869040781564572
"3121","3L",11242194,0.969908415877616
"3122","3L",11259556,0.00744093874490287
"3123","3L",11281195,0.0011543761322116
"3124","3L",11283619,0.343765278971671
"3125","3L",11286169,0.0627230785179238
"3126","3L",11304083,0.0357387103928016
"3127","3L",11318564,1.81453992363678e-06
"3128","3L",11322771,0.068640677614668
"3129","3L",11358274,0.563970344179576
"3130","3L",11365657,0.306129859092655
"3131","3L",11410694,0.455987729721072
"3132","3L",11410772,0.532255514944711
"3133","3L",11412571,0.723832096106072
"3134","3L",11414552,0.024902986502042
"3135","3L",11431033,0.45545070714679
"3136","3L",11562409,0.286674142838115
"3137","3L",11573895,0.0623066377437785
"3138","3L",11574957,0.659557783750546
"3139","3L",11576721,0.986800549426602
"3140","3L",11594876,0.0954175724964262
"3141","3L",11598581,0.686057463961105
"3142","3L",11630976,0.702333929279458
"3143","3L",11660361,0.971586433152779
"3144","3L",11671447,0.55441325477215
"3145","3L",11728334,0.704902880435358
"3146","3L",11732238,0.262833140611514
"3147","3L",11739727,0.954304678519089
"3148","3L",11750549,0.00420374846588783
"3149","3L",11826489,0.440510869494323
"3150","3L",11842197,0.453654040778685
"3151","3L",11851646,0.00116611812677322
"3152","3L",11869009,0.335104944183763
"3153","3L",11887492,0.361508777056402
"3154","3L",11895425,0.136401686690583
"3155","3L",11899439,0.647935838162799
"3156","3L",11906819,0.00484816774354842
"3157","3L",11916657,0.00626107337099003
"3158","3L",11918010,0.245638867742759
"3159","3L",11919359,0.371647285191993
"3160","3L",11945674,0.187966003960603
"3161","3L",11948198,0.00930430565552793
"3162","3L",11958492,0.652517585598766
"3163","3L",11998258,0.397198306961231
"3164","3L",12030416,0.13360447612985
"3165","3L",12040347,0.144001016525601
"3166","3L",12040591,0.703206992954541
"3167","3L",12043639,0.849552396292448
"3168","3L",12044182,0.408620479934601
"3169","3L",12072314,0.842525671870482
"3170","3L",12073879,0.761949935447341
"3171","3L",12074119,0.000177219526571241
"3172","3L",12113381,0.626881578077645
"3173","3L",12129862,0.0310633264550988
"3174","3L",12166198,3.88396224036067e-06
"3175","3L",12169221,0.954738571946479
"3176","3L",12171288,0.75878644850188
"3177","3L",12192235,0.107666603924815
"3178","3L",12193660,0.696317287757601
"3179","3L",12194505,0.00744967722521892
"3180","3L",12209282,0.0011706387114957
"3181","3L",12219272,0.706525390384312
"3182","3L",12226091,0.487970582709615
"3183","3L",12227222,0.00100324551245546
"3184","3L",12230759,0.01259123367744
"3185","3L",12231165,0.124373666441807
"3186","3L",12231226,0.0849805950623762
"3187","3L",12241214,0.964901529652251
"3188","3L",12252299,0.781459657672021
"3189","3L",12275714,0.0502295261706482
"3190","3L",12277582,0.491036425430992
"3191","3L",12282277,0.00577016223885672
"3192","3L",12299747,0.990239026028055
"3193","3L",12314556,0.612909770653665
"3194","3L",12315836,2.95734602476232e-05
"3195","3L",12324924,0.770224792899876
"3196","3L",12338938,0.735079588070174
"3197","3L",12360381,0.520619341162748
"3198","3L",12364806,0.467940181175005
"3199","3L",12390605,0.0458517524533873
"3200","3L",12395754,0.456570778085231
"3201","3L",12418473,0.812799710287312
"3202","3L",12431819,0.82876783260302
"3203","3L",12449729,0.595542936212322
"3204","3L",12470040,0.76977253365015
"3205","3L",12477082,0.824631390716425
"3206","3L",12478750,0.634422298417149
"3207","3L",12510460,1.44276404142251e-13
"3208","3L",12523961,0.608550414970501
"3209","3L",12551203,0.00117232190637497
"3210","3L",12562489,0.295426875670018
"3211","3L",12586510,0.0179973856484988
"3212","3L",12599266,0.972067682335886
"3213","3L",12645587,0.974417992271536
"3214","3L",12655278,0.747221869670745
"3215","3L",12659379,0.873637864935057
"3216","3L",12683530,0.0573409051174774
"3217","3L",12685290,0.15158152591389
"3218","3L",12728769,0.502593078805625
"3219","3L",12738072,0.944222057009622
"3220","3L",12776011,0.697855765975087
"3221","3L",12776740,0.347406947227726
"3222","3L",12783641,0.234664988030222
"3223","3L",12797202,0.886791366569366
"3224","3L",12818871,0.756351873205889
"3225","3L",12832810,0.70551291809154
"3226","3L",12866386,0.829936706636038
"3227","3L",12871166,0.931054610755304
"3228","3L",12883830,0.70719559136861
"3229","3L",12900537,0.664606701685243
"3230","3L",12900598,0.775162589641412
"3231","3L",12902117,0.943599568761308
"3232","3L",12905994,0.00433260776016768
"3233","3L",12930629,0.0681825612853784
"3234","3L",12964342,0.44945760232433
"3235","3L",12967874,0.000703810989747239
"3236","3L",12977249,0.301053198066258
"3237","3L",12992840,0.584588802159269
"3238","3L",13001146,0.143068620570956
"3239","3L",13005649,0.61452333477501
"3240","3L",13006416,0.840699570761565
"3241","3L",13021646,0.981343794695434
"3242","3L",13032271,2.01778444363827e-05
"3243","3L",13069485,0.040455369847822
"3244","3L",13071429,0.0216954241118456
"3245","3L",13078365,0.626360759162452
"3246","3L",13079467,0.841016985299551
"3247","3L",13083462,0.878346211315921
"3248","3L",13084343,0.153541120792905
"3249","3L",13086539,0.910459151134843
"3250","3L",13094571,0.203873812633521
"3251","3L",13124413,0.00644412669865175
"3252","3L",13169796,0.0810715757002329
"3253","3L",13189758,0.412338724958385
"3254","3L",13198441,0.697877886308015
"3255","3L",13200768,0.0551696337044104
"3256","3L",13211347,0.725797840016566
"3257","3L",13226254,0.510146897908733
"3258","3L",13245393,0.0161075895828727
"3259","3L",13284728,0.00171254204596629
"3260","3L",13301049,0.936211087687287
"3261","3L",13304335,6.36482318441123e-05
"3262","3L",13318224,0.647231347659283
"3263","3L",13334269,0.721876419930467
"3264","3L",13350071,0.00151865258820065
"3265","3L",13408264,0.988210854113371
"3266","3L",13416244,0.784669835449107
"3267","3L",13500446,0.119294772212077
"3268","3L",13500841,0.710670691229096
"3269","3L",13501902,0.122583244795914
"3270","3L",13550411,0.739926377707375
"3271","3L",13556741,0.000803081817490199
"3272","3L",13560942,0.74217884247692
"3273","3L",13573181,0.249236997388739
"3274","3L",13581232,0.418555144428797
"3275","3L",13590089,0.941010561850529
"3276","3L",13595277,0.960604791261728
"3277","3L",13610876,0.961201115258401
"3278","3L",13639415,0.339247207121719
"3279","3L",13653952,0.815878357731233
"3280","3L",13743147,0.879823502389162
"3281","3L",13766867,0.892363459096649
"3282","3L",13773096,0.071864109271087
"3283","3L",13779186,0.848414531735584
"3284","3L",13785261,0.155240821800435
"3285","3L",13826044,0.0546069624660808
"3286","3L",13827631,0.0276010904271552
"3287","3L",13834886,0.623194147236603
"3288","3L",13841251,0.70096559762972
"3289","3L",13853280,0.328260407617341
"3290","3L",13865893,0.932539630198947
"3291","3L",13880581,0.0182311885502669
"3292","3L",13894185,0.783788361310121
"3293","3L",13897466,0.66506842840647
"3294","3L",13902333,0.884712994517484
"3295","3L",13926089,0.828537291427538
"3296","3L",13934558,0.540155535594099
"3297","3L",13944506,0.00334733246786907
"3298","3L",14017754,0.902458576852333
"3299","3L",14037113,0.607673161272967
"3300","3L",14053089,0.875133626819951
"3301","3L",14078541,0.654459590715108
"3302","3L",14127571,0.693392745019181
"3303","3L",14130503,0.682561319562681
"3304","3L",14152649,0.16021669131451
"3305","3L",14155954,0.320258523807044
"3306","3L",14167473,0.372726348108212
"3307","3L",14184809,0.167059106155002
"3308","3L",14193418,0.261927474234029
"3309","3L",14241945,0.446429517343079
"3310","3L",14289298,0.0538257061585736
"3311","3L",14301718,0.0112085945050773
"3312","3L",14309896,9.19966164978967e-08
"3313","3L",14322538,0.628211791878987
"3314","3L",14338791,0.595201692961296
"3315","3L",14340893,0.446429517343079
"3316","3L",14343111,0.634194722737337
"3317","3L",14379864,0.676153127493598
"3318","3L",14446248,0.112204058257674
"3319","3L",14492711,0.642705537646687
"3320","3L",14501806,1.92166166072083e-10
"3321","3L",14505173,0.0179897395860859
"3322","3L",14536241,0.764534005993574
"3323","3L",14573011,0.116651762231136
"3324","3L",14624280,0.916630076852268
"3325","3L",14631469,1.72714636369531e-06
"3326","3L",14633828,0.693881789434719
"3327","3L",14663399,0.989074216321932
"3328","3L",14684667,0.833548721975049
"3329","3L",14705374,0.200367905661211
"3330","3L",14753725,0.907449130288333
"3331","3L",14757538,0.796535016483389
"3332","3L",14825058,0.590414138843991
"3333","3L",14854627,0.638931567982067
"3334","3L",14863172,0.558893484228356
"3335","3L",14914776,0.00016531642533655
"3336","3L",14923739,0.566386600672343
"3337","3L",14954263,0.00797587422007334
"3338","3L",14991521,0.238306657969234
"3339","3L",14991544,0.613362705849555
"3340","3L",14992055,0.000265857513320187
"3341","3L",14999778,0.341900874471989
"3342","3L",15008721,0.0477584253760586
"3343","3L",15095540,0.0824571037135602
"3344","3L",15125363,0.86781414169471
"3345","3L",15154857,0.507392926000948
"3346","3L",15167438,0.543595959976825
"3347","3L",15168717,0.749615034438022
"3348","3L",15196356,0.835606065122649
"3349","3L",15252954,0.402564929110461
"3350","3L",15268461,0.135907524160089
"3351","3L",15273918,0.741946956178434
"3352","3L",15304351,0.406720817671739
"3353","3L",15319467,0.898167101989117
"3354","3L",15345458,0.000657299323782294
"3355","3L",15363285,0.676030032310484
"3356","3L",15371089,0.592539147800514
"3357","3L",15387898,0.919458413445243
"3358","3L",15395068,0.423971439080095
"3359","3L",15398733,0.772693142933834
"3360","3L",15478188,0.189397279694654
"3361","3L",15495565,3.94399420475583e-07
"3362","3L",15502621,0.883967716400593
"3363","3L",15513765,0.00486005555563028
"3364","3L",15518196,0.306434094914442
"3365","3L",15547185,0.628324558539746
"3366","3L",15569336,0.753681890076754
"3367","3L",15617584,0.424571713475121
"3368","3L",15629612,0.658137742659596
"3369","3L",15632757,2.31039879816067e-06
"3370","3L",15656767,0.647694941534837
"3371","3L",15661216,0.878886202017183
"3372","3L",15667649,0.930446813560966
"3373","3L",15679587,0.209716927204123
"3374","3L",15683488,0.000140989873556963
"3375","3L",15688424,0.488462239631237
"3376","3L",15693854,0.658482675566244
"3377","3L",15720828,0.400079256467483
"3378","3L",15745905,0.938655479447013
"3379","3L",15756774,0.00684578606981126
"3380","3L",15763044,0.664109687688092
"3381","3L",15770069,0.94772519498869
"3382","3L",15774064,0.643002037852622
"3383","3L",15789078,0.689562658803928
"3384","3L",15824273,0.891190328570474
"3385","3L",15846385,0.00203992481614284
"3386","3L",15848390,0.774845649933458
"3387","3L",15854988,0.264533044972609
"3388","3L",15906176,0.0942727660912563
"3389","3L",15915867,0.956267331383975
