"2024-12-19 11:55:40,475 - INFO - TESTING AUTHENTICATION!"
"2024-12-19 13:21:54,585 - INFO - Axislabels: time E N"
"2024-12-19 13:21:54,585 - INFO -  START QUERYING: https://fairicube.rasdaman.com/rasdaman/ows?SERVICE=WCS&VERSION=2.1.0&REQUEST=ProcessCoverages&QUERY=for $c in (output_connectivity_miramon_ict_woody_crops) return encode($c[time(""2020-01-01T00:00:00.000Z""),N :""EPSG:4326""( 13 ), E:""EPSG:4326""( 46) ], ""text/csv"")"
"2024-12-19 13:21:54,737 - INFO -  <Response [404]>"
"2024-12-19 13:21:54,739 - INFO -  ['output_connectivity_miramon_ict_woody_crops_Gray', 'NA']"
"2024-12-19 13:21:54,739 - INFO - "
"2024-12-19 13:21:54,739 - INFO - Processing Coverage small_woody_features_2015"
"2024-12-19 13:21:54,849 - INFO - Querying approximate time: 2015-01-01T00:00:00.000Z"
"2024-12-19 13:21:54,849 - INFO - Difference in Days: 1826"
"2024-12-19 13:21:54,849 - INFO - Axislabels: time Y X"
"2024-12-19 13:21:54,850 - INFO - Approximation parameter set. Offset is positive."
"2024-12-19 13:21:54,850 - INFO -  START QUERYING: https://fairicube.rasdaman.com/rasdaman/ows?SERVICE=WCS&VERSION=2.1.0&REQUEST=ProcessCoverages&QUERY=for $c in (small_woody_features_2015) return encode($c[time(""2015-01-01T00:00:00.000Z""),X :""EPSG:4326""( 13 ), Y:""EPSG:4326""( 46) ], ""text/csv"")"
"2024-12-19 13:21:55,736 - INFO - RESULT: 0"
"2024-12-19 13:21:55,737 - INFO - _______________________________________"
"2024-12-19 13:21:55,737 - INFO -  ['small_woody_features_2015_swf', '0']"
"2024-12-19 13:21:55,737 - INFO - "
"2024-12-19 13:21:55,737 - INFO - Processing Coverage small_woody_features_2018"
"2024-12-19 13:21:55,860 - INFO - Querying approximate time: 2018-01-01T00:00:00.000Z"
"2024-12-19 13:21:55,860 - INFO - Difference in Days: 730"
"2024-12-19 13:21:55,860 - INFO - Axislabels: time Y X"
"2024-12-19 13:21:55,860 - INFO - Approximation parameter set. Offset is positive."
"2024-12-19 13:21:55,860 - INFO -  START QUERYING: https://fairicube.rasdaman.com/rasdaman/ows?SERVICE=WCS&VERSION=2.1.0&REQUEST=ProcessCoverages&QUERY=for $c in (small_woody_features_2018) return encode($c[time(""2018-01-01T00:00:00.000Z""),X :""EPSG:4326""( 13 ), Y:""EPSG:4326""( 46) ], ""text/csv"")"
"2024-12-19 13:21:56,456 - INFO - RESULT: 0"
"2024-12-19 13:21:56,458 - INFO - _______________________________________"
"2024-12-19 13:21:56,458 - INFO -  ['small_woody_features_2018_swf', '0']"
"2024-12-19 13:21:56,458 - INFO - "
"2024-12-19 13:21:56,458 - INFO - Processing Coverage tree_cover_density_10m"
"2024-12-19 13:21:56,573 - INFO - Querying approximate time: 2018-03-01T00:00:00.000Z"
"2024-12-19 13:21:56,573 - INFO - Difference in Days: 671"
"2024-12-19 13:21:56,573 - INFO - Axislabels: time Y X"
"2024-12-19 13:21:56,573 - INFO - Approximation parameter set. Offset is positive."
"2024-12-19 13:21:56,573 - INFO -  START QUERYING: https://fairicube.rasdaman.com/rasdaman/ows?SERVICE=WCS&VERSION=2.1.0&REQUEST=ProcessCoverages&QUERY=for $c in (tree_cover_density_10m) return encode($c[time(""2018-03-01T00:00:00.000Z""),X :""EPSG:4326""( 13 ), Y:""EPSG:4326""( 46) ], ""text/csv"")"
"2024-12-19 13:21:57,033 - INFO - RESULT: 0"
"2024-12-19 13:21:57,035 - INFO - _______________________________________"
"2024-12-19 13:21:57,035 - INFO -  ['tree_cover_density_10m_tcd', '0']"
"2024-12-19 13:21:57,035 - INFO - "
"2024-12-19 13:21:57,035 - INFO - Processing Coverage tree_cover_density_20m"
"2024-12-19 13:21:57,151 - INFO - Querying approximate time: 2016-12-30 23:59:59.999000"
"2024-12-19 13:21:57,151 - INFO - Difference in Days: 1096"
"2024-12-19 13:21:57,151 - INFO - Axislabels: time Y X"
"2024-12-19 13:21:57,151 - INFO -  START QUERYING: https://fairicube.rasdaman.com/rasdaman/ows?SERVICE=WCS&VERSION=2.1.0&REQUEST=ProcessCoverages&QUERY=for $c in (tree_cover_density_20m) return encode($c[time(""2016-12-30T23:59:59.999Z""),X :""EPSG:4326""( 13 ), Y:""EPSG:4326""( 46) ], ""text/csv"")"
"2024-12-19 13:21:57,626 - INFO - RESULT: 0"
"2024-12-19 13:21:57,628 - INFO - _______________________________________"
"2024-12-19 13:21:57,628 - INFO -  ['tree_cover_density_20m_tcd', '0']"
"2024-12-19 13:21:57,629 - INFO - "
"2024-12-19 13:21:57,629 - INFO - Processing Coverage water_and_wetness_10m"
"2024-12-19 13:21:57,748 - INFO - Querying approximate time: 2018-01-01T00:00:00.000Z"
"2024-12-19 13:21:57,749 - INFO - Difference in Days: 730"
"2024-12-19 13:21:57,749 - INFO - Axislabels: time Y X"
"2024-12-19 13:21:57,749 - INFO - Approximation parameter set. Offset is positive."
"2024-12-19 13:21:57,749 - INFO -  START QUERYING: https://fairicube.rasdaman.com/rasdaman/ows?SERVICE=WCS&VERSION=2.1.0&REQUEST=ProcessCoverages&QUERY=for $c in (water_and_wetness_10m) return encode($c[time(""2018-01-01T00:00:00.000Z""),X :""EPSG:4326""( 13 ), Y:""EPSG:4326""( 46) ], ""text/csv"")"
"2024-12-19 13:21:58,102 - INFO - RESULT: 0"
"2024-12-19 13:21:58,103 - INFO - _______________________________________"
"2024-12-19 13:21:58,103 - INFO -  ['water_and_wetness_10m_waw', '0']"
"2024-12-19 13:21:58,104 - INFO - "
"2024-12-19 13:21:58,104 - INFO - Processing Coverage water_and_wetness_20m"
"2024-12-19 13:21:58,222 - INFO - Querying approximate time: 2015-01-01T00:00:00.000Z"
"2024-12-19 13:21:58,223 - INFO - Difference in Days: 1826"
"2024-12-19 13:21:58,223 - INFO - Axislabels: time Y X"
"2024-12-19 13:21:58,223 - INFO - Approximation parameter set. Offset is positive."
"2024-12-19 13:21:58,223 - INFO -  START QUERYING: https://fairicube.rasdaman.com/rasdaman/ows?SERVICE=WCS&VERSION=2.1.0&REQUEST=ProcessCoverages&QUERY=for $c in (water_and_wetness_20m) return encode($c[time(""2015-01-01T00:00:00.000Z""),X :""EPSG:4326""( 13 ), Y:""EPSG:4326""( 46) ], ""text/csv"")"
"2024-12-19 13:21:58,655 - INFO - RESULT: 0"
"2024-12-19 13:21:58,657 - INFO - _______________________________________"
"2024-12-19 13:21:58,657 - INFO -  ['water_and_wetness_20m_waw', '0']"
"2024-12-19 13:21:58,657 - INFO - "
"2024-12-19 13:21:58,657 - INFO - Processing Coverage ds.earthserver.xyz--7000--AvgTemperatureColorScaled"
"2024-12-19 13:21:58,758 - INFO - Querying approximate time: 2015-07-01T00:00:00.000Z"
"2024-12-19 13:21:58,758 - INFO - Difference in Days: 1645"
"2024-12-19 13:21:58,758 - INFO - Axislabels: ansi lat lon"
"2024-12-19 13:21:58,758 - INFO - Approximation parameter set. Offset is positive."
"2024-12-19 13:21:58,758 - INFO -  START QUERYING: https://fairicube.rasdaman.com/rasdaman/ows?SERVICE=WCS&VERSION=2.1.0&REQUEST=ProcessCoverages&QUERY=for $c in (ds.earthserver.xyz--7000--AvgTemperatureColorScaled) return encode($c[ansi(""2015-07-01T00:00:00.000Z""),lon :""EPSG:4326""( 13 ), lat:""EPSG:4326""( 46) ], ""text/csv"")"
"2024-12-19 13:21:59,160 - INFO - RESULT: ""240,105,0"""
"2024-12-19 13:21:59,161 - INFO - _______________________________________"
"2024-12-19 13:21:59,161 - INFO -  ['ds.earthserver.xyz--7000--AvgTemperatureColorScaled_Red', 'ds.earthserver.xyz--7000--AvgTemperatureColorScaled_Green', 'ds.earthserver.xyz--7000--AvgTemperatureColorScaled_Blue', '240', '105', '0']"
"2024-12-19 13:21:59,161 - INFO - "
"2024-12-19 13:21:59,161 - INFO - Processing Coverage ds.earthserver.xyz--7000--C3S_satellite_soil_moisture_active_daily_dnflag"
"2024-12-19 13:21:59,271 - INFO - Querying approximate time: 2020-01-01 00:00:00"
"2024-12-19 13:21:59,272 - INFO - Difference in Days: 0"
"2024-12-19 13:21:59,272 - INFO - Axislabels: ansi lat lon"
"2024-12-19 13:21:59,272 - INFO -  START QUERYING: https://fairicube.rasdaman.com/rasdaman/ows?SERVICE=WCS&VERSION=2.1.0&REQUEST=ProcessCoverages&QUERY=for $c in (ds.earthserver.xyz--7000--C3S_satellite_soil_moisture_active_daily_dnflag) return encode($c[ansi(""2020-01-01T00:00:00.000Z""),lon :""EPSG:4326""( 13 ), lat:""EPSG:4326""( 46) ], ""text/csv"")"
"2024-12-19 13:21:59,737 - INFO - RESULT: 1"
"2024-12-19 13:21:59,738 - INFO - _______________________________________"
"2024-12-19 13:21:59,738 - INFO -  ['ds.earthserver.xyz--7000--C3S_satellite_soil_moisture_active_daily_dnflag_Day / Night Flag', '1']"
"2024-12-19 13:21:59,739 - INFO - "
"2024-12-19 13:21:59,739 - INFO - Processing Coverage ds.earthserver.xyz--7000--C3S_satellite_soil_moisture_active_daily_flag"
"2024-12-19 13:21:59,855 - INFO - Querying approximate time: 2020-01-01 00:00:00"
"2024-12-19 13:21:59,855 - INFO - Difference in Days: 0"
"2024-12-19 13:21:59,855 - INFO - Axislabels: ansi lat lon"
"2024-12-19 13:21:59,855 - INFO -  START QUERYING: https://fairicube.rasdaman.com/rasdaman/ows?SERVICE=WCS&VERSION=2.1.0&REQUEST=ProcessCoverages&QUERY=for $c in (ds.earthserver.xyz--7000--C3S_satellite_soil_moisture_active_daily_flag) return encode($c[ansi(""2020-01-01T00:00:00.000Z""),lon :""EPSG:4326""( 13 ), lat:""EPSG:4326""( 46) ], ""text/csv"")"
"2024-12-19 13:22:00,263 - INFO - RESULT: 0"
"2024-12-19 13:22:00,265 - INFO - _______________________________________"
"2024-12-19 13:22:00,265 - INFO -  ['ds.earthserver.xyz--7000--C3S_satellite_soil_moisture_active_daily_flag_Flag', '0']"
"2024-12-19 13:22:00,265 - INFO - "
"2024-12-19 13:22:00,265 - INFO - Processing Coverage ds.earthserver.xyz--7000--C3S_satellite_soil_moisture_active_daily_freqbandID"
"2024-12-19 13:22:00,359 - INFO - Querying approximate time: 2020-01-01 00:00:00"
"2024-12-19 13:22:00,359 - INFO - Difference in Days: 0"
"2024-12-19 13:22:00,359 - INFO - Axislabels: ansi lat lon"
"2024-12-19 13:22:00,359 - INFO -  START QUERYING: https://fairicube.rasdaman.com/rasdaman/ows?SERVICE=WCS&VERSION=2.1.0&REQUEST=ProcessCoverages&QUERY=for $c in (ds.earthserver.xyz--7000--C3S_satellite_soil_moisture_active_daily_freqbandID) return encode($c[ansi(""2020-01-01T00:00:00.000Z""),lon :""EPSG:4326""( 13 ), lat:""EPSG:4326""( 46) ], ""text/csv"")"
"2024-12-19 13:22:00,724 - INFO - RESULT: 2"
"2024-12-19 13:22:00,726 - INFO - _______________________________________"
"2024-12-19 13:22:00,726 - INFO -  ['ds.earthserver.xyz--7000--C3S_satellite_soil_moisture_active_daily_freqbandID_Frequency Band Identification', '2']"
"2024-12-19 13:22:00,726 - INFO - "
"2024-12-19 13:22:00,726 - INFO - Processing Coverage ds.earthserver.xyz--7000--C3S_satellite_soil_moisture_active_daily_mode"
"2024-12-19 13:22:00,837 - INFO - Querying approximate time: 2020-01-01 00:00:00"
"2024-12-19 13:22:00,837 - INFO - Difference in Days: 0"
"2024-12-19 13:22:00,837 - INFO - Axislabels: ansi lat lon"
"2024-12-19 13:22:00,837 - INFO -  START QUERYING: https://fairicube.rasdaman.com/rasdaman/ows?SERVICE=WCS&VERSION=2.1.0&REQUEST=ProcessCoverages&QUERY=for $c in (ds.earthserver.xyz--7000--C3S_satellite_soil_moisture_active_daily_mode) return encode($c[ansi(""2020-01-01T00:00:00.000Z""),lon :""EPSG:4326""( 13 ), lat:""EPSG:4326""( 46) ], ""text/csv"")"
"2024-12-19 13:22:01,223 - INFO - RESULT: 2"
"2024-12-19 13:22:01,224 - INFO - _______________________________________"
"2024-12-19 13:22:01,224 - INFO -  ['ds.earthserver.xyz--7000--C3S_satellite_soil_moisture_active_daily_mode_Satellite Mode', '2']"
"2024-12-19 13:22:01,224 - INFO - "
"2024-12-19 13:22:01,224 - INFO - Processing Coverage ds.earthserver.xyz--7000--C3S_satellite_soil_moisture_active_daily_sensor"
"2024-12-19 13:22:01,332 - INFO - Querying approximate time: 2019-12-30 12:00:00"
"2024-12-19 13:22:01,332 - INFO - Difference in Days: 1"
"2024-12-19 13:22:01,332 - INFO - Axislabels: ansi lat lon"
"2024-12-19 13:22:01,332 - INFO -  START QUERYING: https://fairicube.rasdaman.com/rasdaman/ows?SERVICE=WCS&VERSION=2.1.0&REQUEST=ProcessCoverages&QUERY=for $c in (ds.earthserver.xyz--7000--C3S_satellite_soil_moisture_active_daily_sensor) return encode($c[ansi(""2019-12-30T12:00:00.000Z""),lon :""EPSG:4326""( 13 ), lat:""EPSG:4326""( 46) ], ""text/csv"")"
"2024-12-19 13:22:01,704 - INFO - RESULT: 512"
"2024-12-19 13:22:01,705 - INFO - _______________________________________"
"2024-12-19 13:22:01,706 - INFO -  ['ds.earthserver.xyz--7000--C3S_satellite_soil_moisture_active_daily_sensor_Sensor', '512']"
"2024-12-19 13:22:01,706 - INFO - "
"2024-12-19 13:22:01,706 - INFO - Processing Coverage ds.earthserver.xyz--7000--C3S_satellite_soil_moisture_active_daily_sm"
"2024-12-19 13:22:01,809 - INFO - Querying approximate time: 2020-01-01 00:00:00"
"2024-12-19 13:22:01,809 - INFO - Difference in Days: 0"
"2024-12-19 13:22:01,809 - INFO - Axislabels: ansi lat lon"
"2024-12-19 13:22:01,809 - INFO -  START QUERYING: https://fairicube.rasdaman.com/rasdaman/ows?SERVICE=WCS&VERSION=2.1.0&REQUEST=ProcessCoverages&QUERY=for $c in (ds.earthserver.xyz--7000--C3S_satellite_soil_moisture_active_daily_sm) return encode($c[ansi(""2020-01-01T00:00:00.000Z""),lon :""EPSG:4326""( 13 ), lat:""EPSG:4326""( 46) ], ""text/csv"")"
"2024-12-19 13:22:02,216 - INFO - RESULT: 41.90118"
"2024-12-19 13:22:02,219 - INFO - _______________________________________"
"2024-12-19 13:22:02,219 - INFO -  ['ds.earthserver.xyz--7000--C3S_satellite_soil_moisture_active_daily_sm_Percent of Saturation Soil Moisture', '41.90118']"
"2024-12-19 13:22:02,219 - INFO - "
"2024-12-19 13:22:02,220 - INFO - Processing Coverage ds.earthserver.xyz--7000--C3S_satellite_soil_moisture_active_daily_sm_uncertainty"
"2024-12-19 13:22:02,355 - INFO - Querying approximate time: 2019-12-30 12:00:00"
"2024-12-19 13:22:02,355 - INFO - Difference in Days: 1"
"2024-12-19 13:22:02,355 - INFO - Axislabels: ansi lat lon"
"2024-12-19 13:22:02,355 - INFO -  START QUERYING: https://fairicube.rasdaman.com/rasdaman/ows?SERVICE=WCS&VERSION=2.1.0&REQUEST=ProcessCoverages&QUERY=for $c in (ds.earthserver.xyz--7000--C3S_satellite_soil_moisture_active_daily_sm_uncertainty) return encode($c[ansi(""2019-12-30T12:00:00.000Z""),lon :""EPSG:4326""( 13 ), lat:""EPSG:4326""( 46) ], ""text/csv"")"
"2024-12-19 13:22:02,742 - INFO - RESULT: -9999"
"2024-12-19 13:22:02,744 - INFO - _______________________________________"
"2024-12-19 13:22:02,744 - INFO -  ['ds.earthserver.xyz--7000--C3S_satellite_soil_moisture_active_daily_sm_uncertainty_Percent of Saturation Soil Moisture Uncertainty', '-9999']"
"2024-12-19 13:22:02,745 - INFO - "
"2024-12-19 13:22:02,745 - INFO - Processing Coverage ds.earthserver.xyz--7000--C3S_satellite_soil_moisture_active_daily_t0"
"2024-12-19 13:22:02,856 - INFO - Querying approximate time: 2019-12-30 12:00:00"
"2024-12-19 13:22:02,856 - INFO - Difference in Days: 1"
"2024-12-19 13:22:02,856 - INFO - Axislabels: ansi lat lon"
"2024-12-19 13:22:02,856 - INFO -  START QUERYING: https://fairicube.rasdaman.com/rasdaman/ows?SERVICE=WCS&VERSION=2.1.0&REQUEST=ProcessCoverages&QUERY=for $c in (ds.earthserver.xyz--7000--C3S_satellite_soil_moisture_active_daily_t0) return encode($c[ansi(""2019-12-30T12:00:00.000Z""),lon :""EPSG:4326""( 13 ), lat:""EPSG:4326""( 46) ], ""text/csv"")"
"2024-12-19 13:22:03,240 - INFO - RESULT: 18261.35416666651"
"2024-12-19 13:22:03,242 - INFO - _______________________________________"
"2024-12-19 13:22:03,242 - INFO -  ['ds.earthserver.xyz--7000--C3S_satellite_soil_moisture_active_daily_t0_Observation Timestamp', '18261.35416666651']"
"2024-12-19 13:22:03,242 - INFO - "
"2024-12-19 13:22:03,242 - INFO - Processing Coverage ds.earthserver.xyz--7000--C3S_satellite_soil_moisture_combined_daily_dnflag"
"2024-12-19 13:22:03,357 - INFO - Querying approximate time: 2020-01-01 00:00:00"
"2024-12-19 13:22:03,357 - INFO - Difference in Days: 0"
"2024-12-19 13:22:03,358 - INFO - Axislabels: ansi lat lon"
"2024-12-19 13:22:03,358 - INFO -  START QUERYING: https://fairicube.rasdaman.com/rasdaman/ows?SERVICE=WCS&VERSION=2.1.0&REQUEST=ProcessCoverages&QUERY=for $c in (ds.earthserver.xyz--7000--C3S_satellite_soil_moisture_combined_daily_dnflag) return encode($c[ansi(""2020-01-01T00:00:00.000Z""),lon :""EPSG:4326""( 13 ), lat:""EPSG:4326""( 46) ], ""text/csv"")"
"2024-12-19 13:22:03,841 - INFO - RESULT: 1"
"2024-12-19 13:22:03,843 - INFO - _______________________________________"
"2024-12-19 13:22:03,843 - INFO -  ['ds.earthserver.xyz--7000--C3S_satellite_soil_moisture_combined_daily_dnflag_Day / Night Flag', '1']"
"2024-12-19 13:22:03,843 - INFO - "
"2024-12-19 13:22:03,843 - INFO - Processing Coverage ds.earthserver.xyz--7000--C3S_satellite_soil_moisture_combined_daily_flag"
"2024-12-19 13:22:03,952 - INFO - Querying approximate time: 2020-01-01 00:00:00"
"2024-12-19 13:22:03,952 - INFO - Difference in Days: 0"
"2024-12-19 13:22:03,952 - INFO - Axislabels: ansi lat lon"
"2024-12-19 13:22:03,952 - INFO -  START QUERYING: https://fairicube.rasdaman.com/rasdaman/ows?SERVICE=WCS&VERSION=2.1.0&REQUEST=ProcessCoverages&QUERY=for $c in (ds.earthserver.xyz--7000--C3S_satellite_soil_moisture_combined_daily_flag) return encode($c[ansi(""2020-01-01T00:00:00.000Z""),lon :""EPSG:4326""( 13 ), lat:""EPSG:4326""( 46) ], ""text/csv"")"
"2024-12-19 13:22:04,363 - INFO - RESULT: 0"
"2024-12-19 13:22:04,365 - INFO - _______________________________________"
"2024-12-19 13:22:04,365 - INFO -  ['ds.earthserver.xyz--7000--C3S_satellite_soil_moisture_combined_daily_flag_Flag', '0']"
"2024-12-19 13:22:04,365 - INFO - "
"2024-12-19 13:22:04,366 - INFO - Processing Coverage ds.earthserver.xyz--7000--C3S_satellite_soil_moisture_combined_daily_freqbandID"
"2024-12-19 13:22:04,482 - INFO - Querying approximate time: 2020-01-01 00:00:00"
"2024-12-19 13:22:04,482 - INFO - Difference in Days: 0"
"2024-12-19 13:22:04,482 - INFO - Axislabels: ansi lat lon"
"2024-12-19 13:22:04,482 - INFO -  START QUERYING: https://fairicube.rasdaman.com/rasdaman/ows?SERVICE=WCS&VERSION=2.1.0&REQUEST=ProcessCoverages&QUERY=for $c in (ds.earthserver.xyz--7000--C3S_satellite_soil_moisture_combined_daily_freqbandID) return encode($c[ansi(""2020-01-01T00:00:00.000Z""),lon :""EPSG:4326""( 13 ), lat:""EPSG:4326""( 46) ], ""text/csv"")"
"2024-12-19 13:22:04,871 - INFO - RESULT: 2"
"2024-12-19 13:22:04,872 - INFO - _______________________________________"
"2024-12-19 13:22:04,872 - INFO -  ['ds.earthserver.xyz--7000--C3S_satellite_soil_moisture_combined_daily_freqbandID_Frequency Band Identification', '2']"
"2024-12-19 13:22:04,872 - INFO - "
"2024-12-19 13:22:04,873 - INFO - Processing Coverage ds.earthserver.xyz--7000--C3S_satellite_soil_moisture_combined_daily_mode"
"2024-12-19 13:22:04,996 - INFO - Querying approximate time: 2020-01-01 00:00:00"
"2024-12-19 13:22:04,996 - INFO - Difference in Days: 0"
"2024-12-19 13:22:04,996 - INFO - Axislabels: ansi lat lon"
"2024-12-19 13:22:04,996 - INFO -  START QUERYING: https://fairicube.rasdaman.com/rasdaman/ows?SERVICE=WCS&VERSION=2.1.0&REQUEST=ProcessCoverages&QUERY=for $c in (ds.earthserver.xyz--7000--C3S_satellite_soil_moisture_combined_daily_mode) return encode($c[ansi(""2020-01-01T00:00:00.000Z""),lon :""EPSG:4326""( 13 ), lat:""EPSG:4326""( 46) ], ""text/csv"")"
"2024-12-19 13:22:05,382 - INFO - RESULT: 2"
"2024-12-19 13:22:05,383 - INFO - _______________________________________"
"2024-12-19 13:22:05,383 - INFO -  ['ds.earthserver.xyz--7000--C3S_satellite_soil_moisture_combined_daily_mode_Satellite Mode', '2']"
"2024-12-19 13:22:05,383 - INFO - "
"2024-12-19 13:22:05,383 - INFO - Processing Coverage ds.earthserver.xyz--7000--C3S_satellite_soil_moisture_combined_daily_sensor"
"2024-12-19 13:22:05,514 - INFO - Querying approximate time: 2020-01-01 00:00:00"
"2024-12-19 13:22:05,515 - INFO - Difference in Days: 0"
"2024-12-19 13:22:05,515 - INFO - Axislabels: ansi lat lon"
"2024-12-19 13:22:05,516 - INFO -  START QUERYING: https://fairicube.rasdaman.com/rasdaman/ows?SERVICE=WCS&VERSION=2.1.0&REQUEST=ProcessCoverages&QUERY=for $c in (ds.earthserver.xyz--7000--C3S_satellite_soil_moisture_combined_daily_sensor) return encode($c[ansi(""2020-01-01T00:00:00.000Z""),lon :""EPSG:4326""( 13 ), lat:""EPSG:4326""( 46) ], ""text/csv"")"
"2024-12-19 13:22:05,933 - INFO - RESULT: 512"
"2024-12-19 13:22:05,935 - INFO - _______________________________________"
"2024-12-19 13:22:05,935 - INFO -  ['ds.earthserver.xyz--7000--C3S_satellite_soil_moisture_combined_daily_sensor_Sensor', '512']"
"2024-12-19 13:22:05,935 - INFO - "
"2024-12-19 13:22:05,935 - INFO - Processing Coverage ds.earthserver.xyz--7000--C3S_satellite_soil_moisture_combined_daily_sm"
"2024-12-19 13:22:06,053 - INFO - Querying approximate time: 2019-12-30 12:00:00"
"2024-12-19 13:22:06,053 - INFO - Difference in Days: 1"
"2024-12-19 13:22:06,053 - INFO - Axislabels: ansi lat lon"
"2024-12-19 13:22:06,053 - INFO -  START QUERYING: https://fairicube.rasdaman.com/rasdaman/ows?SERVICE=WCS&VERSION=2.1.0&REQUEST=ProcessCoverages&QUERY=for $c in (ds.earthserver.xyz--7000--C3S_satellite_soil_moisture_combined_daily_sm) return encode($c[ansi(""2019-12-30T12:00:00.000Z""),lon :""EPSG:4326""( 13 ), lat:""EPSG:4326""( 46) ], ""text/csv"")"
"2024-12-19 13:22:06,442 - INFO - RESULT: 0.2743414"
"2024-12-19 13:22:06,443 - INFO - _______________________________________"
"2024-12-19 13:22:06,444 - INFO -  ['ds.earthserver.xyz--7000--C3S_satellite_soil_moisture_combined_daily_sm_Volumetric Soil Moisture', '0.2743414']"
"2024-12-19 13:22:06,444 - INFO - "
"2024-12-19 13:22:06,444 - INFO - Processing Coverage ds.earthserver.xyz--7000--C3S_satellite_soil_moisture_combined_daily_sm_uncertainty"
"2024-12-19 13:22:06,581 - INFO - Querying approximate time: 2019-12-30 12:00:00"
"2024-12-19 13:22:06,582 - INFO - Difference in Days: 1"
"2024-12-19 13:22:06,582 - INFO - Axislabels: ansi lat lon"
"2024-12-19 13:22:06,582 - INFO -  START QUERYING: https://fairicube.rasdaman.com/rasdaman/ows?SERVICE=WCS&VERSION=2.1.0&REQUEST=ProcessCoverages&QUERY=for $c in (ds.earthserver.xyz--7000--C3S_satellite_soil_moisture_combined_daily_sm_uncertainty) return encode($c[ansi(""2019-12-30T12:00:00.000Z""),lon :""EPSG:4326""( 13 ), lat:""EPSG:4326""( 46) ], ""text/csv"")"
"2024-12-19 13:22:06,973 - INFO - RESULT: -9999"
"2024-12-19 13:22:06,974 - INFO - _______________________________________"
"2024-12-19 13:22:06,974 - INFO -  ['ds.earthserver.xyz--7000--C3S_satellite_soil_moisture_combined_daily_sm_uncertainty_Volumetric Soil Moisture Uncertainty', '-9999']"
"2024-12-19 13:22:06,974 - INFO - "
"2024-12-19 13:22:06,974 - INFO - Processing Coverage ds.earthserver.xyz--7000--C3S_satellite_soil_moisture_combined_daily_t0"
"2024-12-19 13:22:07,133 - INFO - Querying approximate time: 2019-12-30 12:00:00"
"2024-12-19 13:22:07,133 - INFO - Difference in Days: 1"
"2024-12-19 13:22:07,133 - INFO - Axislabels: ansi lat lon"
"2024-12-19 13:22:07,133 - INFO -  START QUERYING: https://fairicube.rasdaman.com/rasdaman/ows?SERVICE=WCS&VERSION=2.1.0&REQUEST=ProcessCoverages&QUERY=for $c in (ds.earthserver.xyz--7000--C3S_satellite_soil_moisture_combined_daily_t0) return encode($c[ansi(""2019-12-30T12:00:00.000Z""),lon :""EPSG:4326""( 13 ), lat:""EPSG:4326""( 46) ], ""text/csv"")"
"2024-12-19 13:22:07,532 - INFO - RESULT: 18261.35416666651"
"2024-12-19 13:22:07,532 - INFO - _______________________________________"
"2024-12-19 13:22:07,532 - INFO -  ['ds.earthserver.xyz--7000--C3S_satellite_soil_moisture_combined_daily_t0_Observation Timestamp', '18261.35416666651']"
"2024-12-19 13:22:07,533 - INFO - "
"2024-12-19 13:22:07,533 - INFO - Processing Coverage ds.earthserver.xyz--7000--C3S_satellite_soil_moisture_passive_daily_dnflag"
"2024-12-19 13:22:07,644 - INFO - Querying approximate time: 2020-01-01 00:00:00"
"2024-12-19 13:22:07,644 - INFO - Difference in Days: 0"
"2024-12-19 13:22:07,644 - INFO - Axislabels: ansi lat lon"
"2024-12-19 13:22:07,644 - INFO -  START QUERYING: https://fairicube.rasdaman.com/rasdaman/ows?SERVICE=WCS&VERSION=2.1.0&REQUEST=ProcessCoverages&QUERY=for $c in (ds.earthserver.xyz--7000--C3S_satellite_soil_moisture_passive_daily_dnflag) return encode($c[ansi(""2020-01-01T00:00:00.000Z""),lon :""EPSG:4326""( 13 ), lat:""EPSG:4326""( 46) ], ""text/csv"")"
"2024-12-19 13:22:08,129 - INFO - RESULT: 0"
"2024-12-19 13:22:08,129 - INFO - _______________________________________"
"2024-12-19 13:22:08,129 - INFO -  ['ds.earthserver.xyz--7000--C3S_satellite_soil_moisture_passive_daily_dnflag_Day / Night Flag', '0']"
"2024-12-19 13:22:08,129 - INFO - "
"2024-12-19 13:22:08,129 - INFO - Processing Coverage ds.earthserver.xyz--7000--C3S_satellite_soil_moisture_passive_daily_flag"
"2024-12-19 13:22:08,241 - INFO - Querying approximate time: 2020-01-01 00:00:00"
"2024-12-19 13:22:08,242 - INFO - Difference in Days: 0"
"2024-12-19 13:22:08,242 - INFO - Axislabels: ansi lat lon"
"2024-12-19 13:22:08,242 - INFO -  START QUERYING: https://fairicube.rasdaman.com/rasdaman/ows?SERVICE=WCS&VERSION=2.1.0&REQUEST=ProcessCoverages&QUERY=for $c in (ds.earthserver.xyz--7000--C3S_satellite_soil_moisture_passive_daily_flag) return encode($c[ansi(""2020-01-01T00:00:00.000Z""),lon :""EPSG:4326""( 13 ), lat:""EPSG:4326""( 46) ], ""text/csv"")"
"2024-12-19 13:22:08,656 - INFO - RESULT: 127"
"2024-12-19 13:22:08,658 - INFO - _______________________________________"
"2024-12-19 13:22:08,659 - INFO -  ['ds.earthserver.xyz--7000--C3S_satellite_soil_moisture_passive_daily_flag_Flag', '127']"
